distance_band,proportion_in_distance_band,all,trimode,walk_base,cycle_base,drive_base,other_base,walk_goactive,cycle_goactive,drive_goactive,other_goactive,percent_walk_base,percent_cycle_base,percent_drive_base,percent_other_base,percent_walk_goactive,percent_cycle_goactive,percent_drive_goactive,percent_other_goactive
0-3,45,1990.93584,1683.9949219999999,505.198478,84.398801,1094.397645,306.94091800000024,617,672,397,306,25,4,55,15,31,34,20,15
3-6,16,725.351948,632.592891,52.550196,39.41265,540.630048,92.75905699999998,55,274,304,95,7,5,75,13,8,38,42,13
6-10,12,520.724672,444.288023,13.137550000000001,27.071313999999997,404.07916,76.43664900000005,8.758366,63.50727,375.177475,73.92937899999998,3,5,78,15,2,12,72,14
10-15,2,84.796908,76.038542,1.990538,0,74.04800399999999,8.758365999999995,0,7,69.573506,8,2,0,87,10,0,8,82,9
15-20,2,106.692823,95.147705,0,1.194323,93.95338199999999,11.545118000000002,0,5,91.061852,11.592429999999993,0,1,88,11,0,5,85,11
20-30,4,186.314331,173.176784,2.388648,0,170.788139,13.137547000000012,2.388648,0,170.788139,13.137547000000012,1,0,92,7,1,0,92,7
30+,18,791.039837,656.081368,64.89154500000001,13.933771,577.256072,134.95846900000004,64.89154500000001,13.933771,577.256072,134.95846900000004,8,2,73,17,8,2,73,17
