distance_band,proportion_in_distance_band,all,trimode,walk_base,cycle_base,drive_base,other_base,walk_goactive,cycle_goactive,drive_goactive,other_goactive,percent_walk_base,percent_cycle_base,percent_drive_base,percent_other_base,percent_walk_goactive,percent_cycle_goactive,percent_drive_goactive,percent_other_goactive
0-3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3-6,37,1712.537278,1409.383346,311.627179,84.73246499999999,1013.0237010000001,303.15393199999994,250,535,624,303,18,5,59,18,15,31,36,18
6-10,5,209.00674899999999,172.289347,15.063550000000001,0,157.225797,36.71740199999999,0,38,133,37,7,0,75,18,0,18,64,18
10-15,18,817.197558,739.055396,86.61541,15.06355,637.376437,78.14216199999998,0,49,687.419741,78.88294299999995,11,2,78,10,0,6,84,10
15-20,8,373.764322,341.754279,4.7073599999999995,4.7073599999999995,332.339561,32.010042999999996,1.882944,13,326.142163,32.64883200000003,1,1,89,9,1,3,87,9
20-30,16,747.528642,695.74769,15.063551,6.590304,674.093839,51.78095199999996,15.063551,6.590304,674.093839,51.78095199999996,2,1,90,7,2,1,90,7
30+,17,771.065503,616.664115,32.010047,12.239136,572.414935,154.401388,32.010047,12.239136,572.414935,154.401388,4,2,74,20,4,2,74,20
