geo_code1,geo_code2,all,from_home,light_rail,train,bus,taxi,motorbike,car_driver,car_passenger,bicycle,foot,other,length,pwalk_base,pcycle_base,pdrive_base
E02002417,E02002426,5.643706,0,0,0,1.052216,0,0.095656,3.730585,0.573936,0,0.095656,0.095656,6024.570581,0.016949,0,0.661017
E02002417,E02002427,5.356738,0,0,0,1.147872,0,0.095656,3.634929,0.47828,0,0,0,7793.505819,0,0,0.678571
E02002417,E02002428,1.434841,0,0,0,0.095656,0,0.095656,1.243528,0,0,0,0,11313.806342,0,0,0.866667
E02002417,E02002429,5.739362,0,0,0.095656,0.573936,0.095656,0,4.59149,0.382624,0,0,0,8644.515314,0,0,0.8
E02002417,E02002430,0.669592,0,0,0,0.095656,0,0,0.573936,0,0,0,0,12431.354748,0,0,0.857143
E02002417,E02002431,2.295745,0,0,0.191312,0.095656,0,0,1.817465,0.095656,0,0.095656,0,14938.021139,0.041667,0,0.791667
E02002417,E02002432,21.522608,0,0,0.095656,1.052216,0,0,9.852572,1.052216,0.860904,8.609043,0,2190.309764,0.4,0.04,0.457778
E02002417,E02002433,2.582713,0,0,0,0.191312,0,0,2.104433,0.286968,0,0,0,15780.338656,0,0,0.814815
E02002417,E02002434,1.339184,0,0,0,0,0,0,1.243528,0.095656,0,0,0,10481.554529,0,0,0.928571
E02002417,E02002435,4.782802,0,0,0.095656,0.191312,0,0,4.017553,0.47828,0,0,0,15867.48268,0,0,0.84
E02002417,E02002436,0.47828,0,0,0,0,0,0,0.47828,0,0,0,0,12424.130598,0,0,1
E02002417,E02002438,0.47828,0,0,0,0,0,0,0.47828,0,0,0,0,4060.449761,0,0,1
E02002417,E02002439,22.957448,0,0,0,4.974114,0.095656,0.286968,15.20931,1.721809,0.286968,0.382624,0,2556.572813,0.016667,0.0125,0.6625
E02002417,E02002440,0.860904,0,0,0,0.191312,0,0,0.47828,0.095656,0.095656,0,0,3841.473785,0,0.111111,0.555556
E02002417,E02002441,4.017553,0,0,0,0.47828,0.095656,0,2.965337,0.382624,0,0.095656,0,3018.646719,0.02381,0,0.738095
E02002417,E02002442,10.904788,0,0,0,2.008777,0,0.095656,6.695922,2.008777,0,0.095656,0,3466.359765,0.008772,0,0.614035
E02002417,E02002443,1.052216,0,0,0,0,0,0,0.95656,0,0.095656,0,0,9125.7451830000009,0,0.090909,0.909091
E02002417,E02002444,0.765248,0,0,0,0,0,0,0.765248,0,0,0,0,8319.692159,0,0,1
E02002417,E02002445,0.95656,0,0,0,0,0,0,0.95656,0,0,0,0,10171.598019,0,0,1
E02002417,E02002446,4.878458,0,0,0,0.286968,0,0.095656,3.730585,0.382624,0.382624,0,0,6041.972673,0,0.078431,0.764706
E02002417,E02002447,1.817465,0,0,0,0.191312,0,0,1.626153,0,0,0,0,9108.646538,0,0,0.894737
E02002417,E02002448,1.339184,0,0,0,0.095656,0,0,0.860904,0.286968,0.095656,0,0,7659.304152,0,0.071429,0.642857
E02002432,E02002449,0.382624,0,0,0,0,0.095656,0,0.286968,0,0,0,0,6456.224941,0,0,0.75
E02002417,E02002450,11.0961,0,0,0,0.95656,0,0.095656,8.800355,0.47828,0.573936,0.191312,0,5814.901715,0.017241,0.051724,0.793103
E02002417,E02002451,4.017553,0,0,0,0.191312,0,0,3.539273,0.286968,0,0,0,11870.242572,0,0,0.880952
E02002417,E02002452,4.687146,0,0,0,0.095656,0.095656,0,4.304522,0.095656,0.095656,0,0,6683.19021,0,0.020408,0.918367
E02002417,E02002453,2.008777,0,0,0.095656,0.095656,0,0.095656,1.721809,0,0,0,0,6914.847758,0,0,0.857143
E02002417,E02002454,9.66126,0,0,0.095656,0.47828,0,0.095656,8.226419,0.382624,0.191312,0.191312,0,10810.562975,0.019802,0.019802,0.851485
E02002417,E02002455,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,7747.809681,0,0,1
E02002417,E02002456,4.11321,0,0,0.191312,0.286968,0.095656,0,3.156649,0.191312,0.191312,0,0,11878.666317,0,0.046512,0.767442
E02002417,E02002457,0.669592,0,0,0,0,0,0.095656,0.573936,0,0,0,0,10094.909357,0,0,0.857143
E02002417,E02002458,0.669592,0,0,0,0,0,0,0.669592,0,0,0,0,15927.895806,0,0,1
E02002417,E02002459,0.95656,0,0,0,0,0,0,0.860904,0.095656,0,0,0,12806.677912,0,0,0.9
E02002417,E02002460,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,7718.391004,0,0,1
E02002417,E02002461,2.869681,0,0,0,0.095656,0,0.095656,2.487057,0.095656,0.095656,0,0,6816.554949,0,0.033333,0.866667
E02002417,E02002462,0.669592,0,0,0,0,0,0,0.669592,0,0,0,0,16306.750464,0,0,1
E02002432,E02002463,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,13714.66995,0,0,1
E02002417,E02002464,2.391401,0,0,0,0,0,0,2.295745,0.095656,0,0,0,7903.991427,0,0,0.96
E02002417,E02002465,1.626153,0,0,0.191312,0.095656,0,0.095656,1.147872,0.095656,0,0,0,13055.364164,0,0,0.705882
E02002417,E02002466,0.47828,0,0,0,0,0,0,0.47828,0,0,0,0,15826.775187,0,0,1
E02002417,E02002467,1.052216,0,0,0,0.095656,0,0.095656,0.765248,0.095656,0,0,0,11811.112289,0,0,0.727273
E02002417,E02002468,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,15560.55204,0,0,1
E02002417,E02002469,0.191312,0,0,0,0,0,0,0.095656,0,0.095656,0,0,10650.385103,0,0.5,0.5
E02002417,E02002470,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,13116.795766,0,0,1
E02002417,E02002471,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,11385.208406,0,0,1
E02002432,E02002472,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,18676.913167,0,0,1
E02002417,E02002473,1.339184,0,0,0,0,0,0,1.339184,0,0,0,0,15778.280552,0,0,1
E02002417,E02002474,0.573936,0,0,0,0,0,0,0.573936,0,0,0,0,15458.114034,0,0,1
E02002417,E02002475,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,13305.492874,0,0,1
E02002432,E02002476,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,13088.300452,0,0,1
E02002432,E02002478,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,15410.644464,0,0,1
E02002417,E02002479,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,14962.940585,0,0,1
E02002417,E02002480,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,16991.592997,0,0,1
E02002417,E02002481,0.860904,0,0,0,0.095656,0,0,0.765248,0,0,0,0,17665.781947,0,0,0.888889
E02002417,E02002493,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,102489.924514,0,0,1
E02002432,E02002502,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,91191.967551,0,0,1
E02002432,E02002567,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,87901.56224,0,0,1
E02002432,E02002591,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,82990.610498,0,0,1
E02002417,E02002593,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,85392.96684,0,0,1
E02002417,E02002607,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,91257.968019,0,0,1
E02002417,E02002608,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,94736.913512,0,0,1
E02002417,E02002620,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,73979.56673,0,0,1
E02002432,E02002630,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,73415.209715,0,0,1
E02002432,E02002667,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,68945.87004,0,0,1
E02002432,E02002675,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,66787.944125,0,0,1
E02002417,E02002680,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,66980.961761,0,0,1
E02002432,E02002685,0.095656,0,0,0,0,0,0,0,0,0,0,0.095656,86722.596028,0,0,0
E02002432,E02002692,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,40066.388258,0,0,1
E02002432,E02002698,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,47726.807508,0,0,1
E02002417,E02002701,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,38261.012291,0,0,1
E02002417,E02002704,0.095656,0,0,0.095656,0,0,0,0,0,0,0,0,76503.03098,0,0,0
E02002417,E02002707,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,50035.677787,0,0,1
E02002432,E02002709,0.191312,0,0,0,0.095656,0,0,0.095656,0,0,0,0,42699.232193,0,0,0.5
E02002432,E02002712,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,76822.363705,0,0,1
E02002432,E02002715,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,52632.723756,0,0,1
E02002417,E02002717,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,61402.463612,0,0,1
E02002417,E02002720,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,32929.170257,0,0,1
E02002417,E02002721,0.286968,0,0,0,0,0,0,0.191312,0.095656,0,0,0,34494.198469,0,0,0.666667
E02002417,E02002723,0.47828,0,0,0,0,0,0,0.47828,0,0,0,0,32010.759388,0,0,1
E02002417,E02002725,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,23036.193223,0,0,1
E02002432,E02002727,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,87696.608957,0,0,1
E02002432,E02002737,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,88673.574513,0,0,1
E02002432,E02002753,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,47319.05611,0,0,1
E02002417,E02002755,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,49510.00249,0,0,1
E02002417,E02002758,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,50803.798157,0,0,1
E02002432,E02002759,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,61642.48268,0,0,1
E02002432,E02002775,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,33681.826222,0,0,1
E02002417,E02002776,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,33160.80491,0,0,1
E02002417,E02002777,0.765248,0,0,0.095656,0,0,0,0.669592,0,0,0,0,31473.219074,0,0,0.875
E02002417,E02002778,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,30958.287532,0,0,1
E02002417,E02002780,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,31160.636136,0,0,1
E02002417,E02002781,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,31397.540028,0,0,1
E02002417,E02002782,0.765248,0,0,0,0,0,0,0.765248,0,0,0,0,29615.438499,0,0,1
E02002417,E02002783,0.095656,0,0,0.095656,0,0,0,0,0,0,0,0,28735.232181,0,0,0
E02002417,E02002784,3.156649,0,0,1.147872,0,0,0,2.008777,0,0,0,0,30088.472042,0,0,0.636364
E02002417,E02002785,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,31855.006488,0,0,1
E02002417,E02002787,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,28437.373984,0,0,1
E02002417,E02002788,0.286968,0,0,0.095656,0,0,0,0.191312,0,0,0,0,28997.065916,0,0,0.666667
E02002417,E02002790,0.47828,0,0,0,0,0,0,0.47828,0,0,0,0,29519.005226,0,0,1
E02002417,E02002791,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,34669.271278,0,0,1
E02002432,E02002792,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,28291.022,0,0,1
E02002432,E02002793,0.191312,0,0,0,0.095656,0,0,0.095656,0,0,0,0,26568.533372,0,0,0.5
E02002417,E02002794,0.47828,0,0,0,0,0,0,0.191312,0.191312,0,0.095656,0,29878.037496,0.2,0,0.4
E02002417,E02002800,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,90427.275042,0,0,1
E02002432,E02002828,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,121304.492435,0,0,1
E02002432,E02002931,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,133954.027458,0,0,1
E02002417,E02002982,0.286968,0,0,0,0,0,0,0.095656,0,0,0,0.191312,101125.938376,0,0,0.333333
E02002432,E02003093,0.191312,0,0,0,0,0,0,0,0,0,0.191312,0,252772.090161,1,0,0
E02002417,E02003233,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,246075.163961,0,0,1
E02002432,E02003276,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,216553.677963,0,0,1
E02002417,E02003320,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,291452.666031,1,0,0
E02002417,E02003417,0.095656,0,0,0,0.095656,0,0,0,0,0,0,0,254850.314967,0,0,0
E02002417,E02003432,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,256986.176864,1,0,0
E02002432,E02003447,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,259677.27018,0,0,1
E02002417,E02003458,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,266226.251305,0,0,1
E02002417,E02003480,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,197480.802285,0,0,1
E02002417,E02003530,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,325096.215816,0,0,1
E02002417,E02003611,0.095656,0,0,0,0,0,0,0,0,0.095656,0,0,205273.700656,0,1,0
E02002417,E02003639,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,208490.980492,0,0,1
E02002432,E02003721,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,197539.186507,0,0,1
E02002432,E02003878,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,90212.708921,0,0,1
E02002432,E02003910,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,463176.76575,0,0,1
E02002432,E02003945,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,485653.678637,0,0,1
E02002417,E02004037,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,79731.702344,0,0,1
E02002432,E02004080,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,86247.861349,0,0,1
E02002432,E02004113,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,61814.787022,0,0,1
E02002432,E02004114,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,61751.651878,0,0,1
E02002432,E02004266,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,346029.216773,0,0,1
E02002432,E02004344,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,98014.662862,0,0,1
E02002432,E02004352,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,103303.767461,0,0,1
E02002417,E02004516,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,257769.97057,1,0,0
E02002417,E02004594,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,229160.985706,0,0,1
E02002432,E02004665,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,243988.253411,0,0,1
E02002432,E02004732,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,321669.049862,0,0,1
E02002432,E02004756,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,275174.613136,0,0,1
E02002417,E02004765,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,319242.686942,0,0,1
E02002432,E02004795,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,332270.9358,1,0,0
E02002432,E02004808,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,277657.379914,0,0,1
E02002417,E02004920,0.191312,0,0,0.095656,0,0,0,0.095656,0,0,0,0,212252.522409,0,0,0.5
E02002417,E02004942,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,235608.993892,0,0,1
E02002432,E02004961,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,241377.22895,0,0,1
E02002432,E02004990,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,233482.957134,0,0,1
E02002432,E02005033,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,278652.819285,0,0,1
E02002417,E02005078,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,311224.221434,0,0,1
E02002417,E02005079,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,305699.726393,0,0,1
E02002417,E02005081,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,303891.910389,0,0,1
E02002432,E02005084,0.095656,0,0,0,0.095656,0,0,0,0,0,0,0,316077.297915,0,0,0
E02002432,E02005217,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,66945.402325,0,0,1
E02002417,E02005249,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,56391.143372,0,0,1
E02002417,E02005252,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,57917.744995,0,0,1
E02002417,E02005256,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,87054.827133,0,0,1
E02002432,E02005298,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,87999.659283,0,0,1
E02002417,E02005323,0.191312,0,0,0,0.095656,0,0,0,0.095656,0,0,0,111347.830915,0,0,0
E02002432,E02005397,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,100547.409277,0,0,1
E02002432,E02005439,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,105460.174469,0,0,1
E02002432,E02005452,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,80861.354446,0,0,1
E02002417,E02005455,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,79136.082344,0,0,1
E02002432,E02005495,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,54293.832442,0,0,1
E02002417,E02005564,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,168957.890904,0,0,1
E02002417,E02005621,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,158368.63941,0,0,1
E02002432,E02005628,0.095656,0,0,0,0,0,0,0,0.095656,0,0,0,175126.026286,0,0,0
E02002432,E02005695,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,166717.522446,0,0,1
E02002432,E02005696,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,166178.343973,0,0,1
E02002417,E02005746,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,48815.67161,0,0,1
E02002417,E02005753,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,66209.503491,1,0,0
E02002432,E02005754,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,65287.949292,1,0,0
E02002417,E02005756,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,60106.942737,0,0,1
E02002417,E02005758,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,53012.595357,0,0,1
E02002417,E02005759,0.382624,0,0,0.095656,0,0,0,0.286968,0,0,0,0,43230.524364,0,0,0.75
E02002417,E02005760,0.191312,0,0,0,0,0,0,0.095656,0.095656,0,0,0,37118.187544,0,0,0.5
E02002417,E02005762,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,45419.8997,0,0,1
E02002417,E02005763,0.47828,0,0,0,0,0,0,0.47828,0,0,0,0,44478.987725,0,0,1
E02002417,E02005764,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,44144.792994,0,0,1
E02002417,E02005765,0.47828,0,0,0,0,0,0,0.382624,0.095656,0,0,0,38660.741059,0,0,0.8
E02002432,E02005766,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,44405.89202,0,0,1
E02002417,E02005767,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,31820.738456,0,0,1
E02002417,E02005769,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,30196.688704,0,0,1
E02002417,E02005771,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,31575.639146,0,0,1
E02002417,E02005772,0.669592,0,0,0,0,0,0,0.669592,0,0,0,0,29223.883907,0,0,1
E02002417,E02005773,0.382624,0,0,0,0.095656,0,0,0.286968,0,0,0,0,30429.965844,0,0,0.75
E02002417,E02005775,0.286968,0,0,0,0,0,0,0.191312,0.095656,0,0,0,30243.428759,0,0,0.666667
E02002417,E02005776,0.47828,0,0,0,0.095656,0,0,0.382624,0,0,0,0,27969.291819,0,0,0.8
E02002417,E02005777,0.382624,0,0,0.095656,0,0,0,0.286968,0,0,0,0,28768.726851,0,0,0.75
E02002417,E02005778,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,34817.894178,0,0,1
E02002417,E02005779,0.95656,0,0,0,0.191312,0,0,0.765248,0,0,0,0,29051.445172,0,0,0.8
E02002417,E02005780,0.382624,0,0,0,0,0,0,0.382624,0,0,0,0,28930.504873,0,0,1
E02002417,E02005781,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,25852.265394,0,0,1
E02002417,E02005785,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,73799.738075,0,0,1
E02002417,E02005790,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,58068.966652,0,0,1
E02002417,E02005791,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,65913.974267,0,0,1
E02002432,E02005802,0.095656,0,0,0,0.095656,0,0,0,0,0,0,0,86275.563525,0,0,0
E02002432,E02005807,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,80338.557013,0,0,1
E02002417,E02005809,1.913121,0,0,0,0,0,0.095656,1.721809,0.095656,0,0,0,16546.711806,0,0,0.9
E02002417,E02005810,0.286968,0,0,0,0.095656,0,0,0.191312,0,0,0,0,15559.308703,0,0,0.666667
E02002432,E02005811,0.47828,0,0,0,0,0,0,0.286968,0.095656,0.095656,0,0,22636.848638,0,0.2,0.6
E02002417,E02005812,6.982891,0,0,0,0,0,0.191312,6.313298,0.286968,0,0.191312,0,9087.686648,0.027397,0,0.90411
E02002417,E02005813,0.765248,0,0,0,0,0,0,0.765248,0,0,0,0,19887.824142,0,0,1
E02002417,E02005814,0.47828,0,0,0,0.095656,0,0,0.382624,0,0,0,0,18716.481754,0,0,0.8
E02002432,E02005815,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,18066.620248,0,0,1
E02002417,E02005816,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,23965.834691,0,0,1
E02002417,E02005817,0.47828,0,0,0,0,0,0,0.47828,0,0,0,0,8310.07789,0,0,1
E02002417,E02005818,2.104433,0,0,0,0,0,0,2.104433,0,0,0,0,14563.275575,0,0,1
E02002432,E02005828,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,74322.02986,0,0,1
E02002417,E02005835,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,41322.473377,0,0,1
E02002417,E02005836,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,51636.556156,0,0,1
E02002417,E02005899,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,82775.544973,0,0,1
E02002432,E02005958,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,223676.709016,0,0,1
E02002417,E02005992,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,239515.022311,0,0,1
E02002432,E02005997,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,209262.0741,0,0,1
E02002432,E02006009,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,137853.807149,1,0,0
E02002432,E02006080,0.095656,0,0,0,0,0,0,0,0,0.095656,0,0,316564.358362,0,1,0
E02002432,E02006148,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,123368.916412,0,0,1
E02002432,E02006157,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,127796.82448,0,0,1
E02002432,E02006164,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,98433.128304,0,0,1
E02002432,E02006224,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,127497.107482,0,0,1
E02002417,E02006271,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,241136.857219,0,0,1
E02002432,E02006321,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,271168.203926,0,0,1
E02002432,E02006387,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,291153.895775,0,0,1
E02002432,E02006474,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,139446.060797,0,0,1
E02002417,E02006585,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,304807.830486,0,0,1
E02002432,E02006643,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,279366.782378,0,0,1
E02002432,E02006669,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,298903.734384,0,0,1
E02002432,E02006714,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,188318.244656,0,0,1
E02002417,E02006796,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,251985.91176,0,0,1
E02002432,E02006819,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,123405.641574,0,0,1
E02002432,E02006843,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,40664.526491,0,0,1
E02002417,E02006851,0.095656,0,0,0,0,0,0.095656,0,0,0,0,0,124683.324027,0,0,0
E02002417,E02006852,0.860904,0,0,0,0,0,0,0.860904,0,0,0,0,17442.879312,0,0,1
E02002417,E02006861,2.295745,0,0,0,0.095656,0,0.095656,1.817465,0.286968,0,0,0,15592.158513,0,0,0.791667
E02002432,E02006868,0.191312,0,0,0,0,0,0,0.191312,0,0,0,0,41311.210247,0,0,1
E02002417,E02006870,0.286968,0,0,0,0,0,0,0.286968,0,0,0,0,57322.642514,0,0,1
E02002417,E02006875,63.515607,0,0.095656,11.383068,16.261526,0.191312,0.669592,27.931562,5.739362,0.573936,0.573936,0.095656,13466.306193,0.009036,0.009036,0.439759
E02002417,E02006876,24.296633,0,0,0.095656,1.530497,0,0.095656,20.661704,1.626153,0.191312,0.095656,0,11815.854263,0.003937,0.007874,0.850394
E02002417,E02006887,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,267864.019132,0,0,1
E02002432,E02006896,0.095656,0,0,0,0,0,0,0,0,0,0,0.095656,145987.824607,0,0,0
E02002417,E02006902,0.191312,0,0,0.095656,0,0,0,0.095656,0,0,0,0,64451.780547,0,0,0.5
E02002417,E02006903,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,50244.026534,0,0,1
E02002432,E02006906,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,84898.150385,0,0,1
E02002417,E02006912,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,64890.149553,0,0,1
E02002417,E02006914,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,65805.605905,0,0,1
E02002417,E02006917,0.191312,0,0,0.191312,0,0,0,0,0,0,0,0,66122.627454,0,0,0
E02002432,W02000066,0.095656,0,0,0,0,0,0,0.095656,0,0,0,0,126118.426672,0,0,1
E02002417,W02000117,0.095656,0,0,0,0,0,0,0,0,0,0.095656,0,234597.390227,1,0,0
