distance_band,proportion_in_distance_band,all,trimode,walk_base,cycle_base,drive_base,other_base,walk_goactive,cycle_goactive,drive_goactive,other_goactive,percent_walk_base,percent_cycle_base,percent_drive_base,percent_other_base,percent_walk_goactive,percent_cycle_goactive,percent_drive_goactive,percent_other_goactive
0-3,20,305.22788099999997,269.133472,91.810609,9.932018,167.39084599999998,36.094408999999985,148,94,29,34,30,3,55,12,48,31,10,11
3-6,22,332.35925,282.21467,24.466679000000003,9.689773,248.058216,50.14457999999996,27,106,154.968977,45,7,3,75,15,8,32,47,14
6-10,18,274.46285,235.46150699999998,6.2983519999999995,4.844886,224.318267,39.00134300000002,1.937955,56.484489,177.249519,40.633667,2,2,82,14,1,21,65,15
10-15,20,295.053618,250.48065599999998,9.689772,4.118152,236.67273,44.57296199999999,2.180198,15.484488,232.25220099999999,46.292418000000026,3,1,80,15,1,5,79,16
15-20,8,115.55055,87.692447,1.2112209999999999,1.9379529999999998,84.543274,27.858103,1.2112209999999999,3.968976,83.200684999999993,26.720799,1,2,73,24,1,3,72,23
20-30,4,67.101673,62.256786999999996,0.968977,2.1801969999999997,59.10761,4.84488600000001,0.968977,2.1801969999999997,59.10761,4.84488600000001,1,3,88,7,1,3,88,7
30+,7,112.643571,94.23300499999999,3.1491729999999998,1.9379529999999998,89.145878,18.410566000000003,3.1491729999999998,1.9379529999999998,89.145878,18.410566000000003,3,2,79,16,3,2,79,16
